,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.05.07,2490.0,상승  80,2420.0,2490.0,2400.0,107333.0,,,,
1,2024.05.03,2410.0,상승  10,2415.0,2440.0,2400.0,43465.0,,,,
2,2024.05.02,2400.0,보합0,2400.0,2420.0,2395.0,78887.0,,,,
3,2024.04.30,2400.0,하락  30,2435.0,2440.0,2375.0,111026.0,,,,
4,2024.04.29,2430.0,상승  110,2325.0,2430.0,2325.0,109089.0,0.0,0.0,0.0,
5,2024.04.26,2320.0,보합0,2300.0,2380.0,2295.0,150431.0,1.0,1.0,1.0,
6,2024.04.25,2320.0,상승  185,2135.0,2400.0,2135.0,552452.0,2.0,2.0,2.0,
7,2024.04.24,2135.0,상승  25,2120.0,2135.0,2115.0,12036.0,3.0,3.0,3.0,
8,2024.04.23,2110.0,보합0,2115.0,2115.0,2100.0,6630.0,4.0,4.0,4.0,
9,2024.04.22,2110.0,하락  10,2120.0,2120.0,2095.0,10873.0,5.0,5.0,5.0,
10,2024.04.19,2120.0,상승  5,2130.0,2130.0,2115.0,2362.0,6.0,6.0,6.0,
11,2024.04.18,2115.0,보합0,2110.0,2115.0,2105.0,913.0,7.0,7.0,7.0,
12,2024.04.17,2105.0,5.0,2090.0,2105.0,2090.0,3946.0,8.0,8.0,8.0,0.0
13,2024.04.16,2110.0,5.0,2130.0,2130.0,2095.0,2812.0,9.0,9.0,9.0,1.0
14,2024.04.15,2115.0,0.0,2095.0,2115.0,2095.0,1977.0,10.0,10.0,10.0,2.0
15,2024.04.12,2115.0,15.0,2095.0,2115.0,2090.0,16057.0,11.0,11.0,11.0,3.0
16,2024.04.11,2100.0,0.0,2105.0,2105.0,2080.0,11558.0,12.0,12.0,12.0,4.0
17,2024.04.09,2100.0,5.0,2105.0,2110.0,2100.0,7155.0,13.0,13.0,13.0,5.0
18,2024.04.08,2095.0,5.0,2100.0,2110.0,2095.0,10691.0,14.0,14.0,14.0,6.0
19,2024.04.05,2100.0,35.0,2085.0,2100.0,2085.0,18199.0,15.0,15.0,15.0,7.0
20,2024.04.04,2065.0,50.0,2115.0,2115.0,2065.0,62569.0,16.0,16.0,16.0,8.0
21,2024.04.03,2115.0,20.0,2095.0,2115.0,2085.0,28619.0,17.0,17.0,17.0,9.0
22,2024.04.02,2095.0,0.0,2090.0,2115.0,2080.0,4657.0,18.0,18.0,18.0,10.0
23,2024.04.01,2095.0,5.0,2100.0,2100.0,2085.0,9106.0,19.0,19.0,19.0,11.0
24,2024.03.29,2100.0,0.0,2120.0,2125.0,2070.0,10572.0,20.0,20.0,20.0,12.0
25,2024.03.28,2100.0,5.0,2100.0,2100.0,2050.0,90369.0,21.0,21.0,21.0,13.0
26,2024.03.27,2095.0,15.0,2115.0,2115.0,2090.0,3995.0,22.0,22.0,22.0,14.0
27,2024.03.26,2110.0,5.0,2120.0,2120.0,2095.0,8532.0,23.0,23.0,23.0,15.0
28,2024.03.25,2115.0,0.0,2115.0,2120.0,2095.0,4756.0,24.0,24.0,24.0,16.0
29,2024.03.22,2115.0,0.0,2115.0,2115.0,2095.0,6428.0,25.0,25.0,25.0,17.0
30,2024.03.21,2115.0,0.0,2115.0,2115.0,2095.0,35726.0,26.0,26.0,26.0,18.0
31,2024.03.20,2115.0,5.0,2115.0,2115.0,2095.0,16107.0,27.0,27.0,27.0,19.0
32,2024.03.19,2110.0,0.0,2110.0,2120.0,2080.0,8140.0,28.0,28.0,28.0,20.0
33,2024.03.18,2110.0,5.0,2115.0,2115.0,2080.0,30777.0,29.0,29.0,29.0,21.0
34,2024.03.15,2115.0,20.0,2095.0,2120.0,2095.0,5650.0,30.0,30.0,30.0,22.0
35,2024.03.14,2095.0,20.0,2085.0,2115.0,2085.0,2248.0,31.0,31.0,31.0,23.0
36,2024.03.13,2115.0,10.0,2085.0,2120.0,2085.0,2002.0,32.0,32.0,32.0,24.0
37,2024.03.12,2105.0,5.0,2095.0,2105.0,2090.0,4699.0,33.0,33.0,33.0,25.0
38,2024.03.11,2110.0,5.0,2100.0,2135.0,2100.0,2601.0,34.0,34.0,34.0,26.0
39,2024.03.08,2115.0,5.0,2100.0,2155.0,2090.0,14386.0,35.0,35.0,35.0,27.0
40,2024.03.07,2110.0,15.0,2135.0,2135.0,2100.0,3438.0,36.0,36.0,36.0,28.0
41,2024.03.06,2125.0,20.0,2120.0,2140.0,2105.0,3692.0,37.0,37.0,37.0,29.0
42,2024.03.05,2145.0,0.0,2120.0,2145.0,2120.0,6976.0,38.0,38.0,38.0,30.0
43,2024.03.04,2145.0,25.0,2140.0,2150.0,2130.0,14526.0,39.0,39.0,39.0,31.0
44,2024.02.29,2170.0,10.0,2130.0,2170.0,2130.0,2654.0,40.0,40.0,40.0,32.0
45,2024.02.28,2160.0,0.0,2150.0,2160.0,2130.0,5196.0,41.0,41.0,41.0,33.0
46,2024.02.27,2160.0,0.0,2150.0,2160.0,2130.0,711.0,42.0,42.0,42.0,34.0
47,2024.02.26,2160.0,5.0,2140.0,2165.0,2135.0,10884.0,43.0,43.0,43.0,35.0
48,2024.02.23,2155.0,5.0,2140.0,2165.0,2140.0,2956.0,44.0,44.0,44.0,36.0
49,2024.02.22,2150.0,0.0,2150.0,2160.0,2130.0,10622.0,45.0,45.0,45.0,37.0
50,2024.02.21,2150.0,10.0,2130.0,2150.0,2130.0,3905.0,46.0,46.0,46.0,38.0
51,2024.02.20,2140.0,5.0,2135.0,2140.0,2135.0,3004.0,47.0,47.0,47.0,39.0
52,2024.02.19,2135.0,0.0,2115.0,2145.0,2115.0,12397.0,48.0,48.0,48.0,40.0
53,2024.02.16,2135.0,45.0,2140.0,2140.0,2115.0,6139.0,49.0,49.0,49.0,41.0
54,2024.02.15,2090.0,0.0,2090.0,2110.0,2085.0,45.0,50.0,50.0,50.0,42.0
