,날짜,종가,전일비,시가,고가,저가,거래량,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
0,2024.05.07,2195.0,보합0,2195.0,2195.0,2190.0,1176.0,,,,
1,2024.05.03,2195.0,보합0,2200.0,2200.0,2185.0,22132.0,,,,
2,2024.05.02,2195.0,보합0,2200.0,2200.0,2165.0,16254.0,,,,
3,2024.04.30,2195.0,보합0,2195.0,2200.0,2195.0,14563.0,,,,
4,2024.04.29,2195.0,보합0,2195.0,2195.0,2185.0,3019.0,0.0,0.0,0.0,
5,2024.04.26,2195.0,상승  10,2170.0,2200.0,2170.0,16202.0,1.0,1.0,1.0,
6,2024.04.25,2185.0,하락  5,2190.0,2190.0,2160.0,9273.0,2.0,2.0,2.0,
7,2024.04.24,2190.0,보합0,2190.0,2190.0,2150.0,4510.0,3.0,3.0,3.0,
8,2024.04.23,2190.0,상승  5,2185.0,2195.0,2175.0,7535.0,4.0,4.0,4.0,
9,2024.04.22,2185.0,상승  5,2185.0,2185.0,2180.0,151.0,5.0,5.0,5.0,
10,2024.04.19,2180.0,상승  10,2165.0,2190.0,2165.0,1703.0,6.0,6.0,6.0,
11,2024.04.18,2170.0,하락  5,2175.0,2175.0,2170.0,169.0,7.0,7.0,7.0,
12,2024.04.17,2175.0,5.0,2165.0,2175.0,2165.0,118.0,8.0,8.0,8.0,0.0
13,2024.04.16,2180.0,10.0,2180.0,2185.0,2160.0,3135.0,9.0,9.0,9.0,1.0
14,2024.04.15,2190.0,5.0,2205.0,2205.0,2170.0,3391.0,10.0,10.0,10.0,2.0
15,2024.04.12,2195.0,5.0,2180.0,2200.0,2175.0,2942.0,11.0,11.0,11.0,3.0
16,2024.04.11,2190.0,10.0,2175.0,2200.0,2175.0,5232.0,12.0,12.0,12.0,4.0
17,2024.04.09,2200.0,0.0,2175.0,2210.0,2170.0,3206.0,13.0,13.0,13.0,5.0
18,2024.04.08,2200.0,5.0,2195.0,2200.0,2185.0,3628.0,14.0,14.0,14.0,6.0
19,2024.04.05,2205.0,15.0,2155.0,2210.0,2155.0,12134.0,15.0,15.0,15.0,7.0
20,2024.04.04,2190.0,10.0,2175.0,2200.0,2155.0,3504.0,16.0,16.0,16.0,8.0
21,2024.04.03,2200.0,20.0,2195.0,2200.0,2195.0,3710.0,17.0,17.0,17.0,9.0
22,2024.04.02,2180.0,5.0,2160.0,2185.0,2155.0,936.0,18.0,18.0,18.0,10.0
23,2024.04.01,2185.0,30.0,2155.0,2190.0,2155.0,3979.0,19.0,19.0,19.0,11.0
24,2024.03.29,2155.0,35.0,2190.0,2190.0,2150.0,3377.0,20.0,20.0,20.0,12.0
25,2024.03.28,2190.0,20.0,2170.0,2190.0,2170.0,7950.0,21.0,21.0,21.0,13.0
26,2024.03.27,2170.0,10.0,2160.0,2180.0,2150.0,9500.0,22.0,22.0,22.0,14.0
27,2024.03.26,2160.0,0.0,2160.0,2160.0,2155.0,3648.0,23.0,23.0,23.0,15.0
28,2024.03.25,2160.0,10.0,2185.0,2185.0,2130.0,18339.0,24.0,24.0,24.0,16.0
29,2024.03.22,2170.0,0.0,2170.0,2170.0,2150.0,6512.0,25.0,25.0,25.0,17.0
30,2024.03.21,2170.0,10.0,2165.0,2175.0,2130.0,7695.0,26.0,26.0,26.0,18.0
31,2024.03.20,2160.0,0.0,2160.0,2165.0,2140.0,4803.0,27.0,27.0,27.0,19.0
32,2024.03.19,2160.0,15.0,2175.0,2175.0,2130.0,12337.0,28.0,28.0,28.0,20.0
33,2024.03.18,2175.0,40.0,2155.0,2185.0,2135.0,5085.0,29.0,29.0,29.0,21.0
34,2024.03.15,2135.0,5.0,2135.0,2160.0,2130.0,4763.0,30.0,30.0,30.0,22.0
35,2024.03.14,2130.0,5.0,2125.0,2150.0,2125.0,8142.0,31.0,31.0,31.0,23.0
36,2024.03.13,2125.0,20.0,2145.0,2200.0,2125.0,10785.0,32.0,32.0,32.0,24.0
37,2024.03.12,2145.0,5.0,2150.0,2150.0,2125.0,13929.0,33.0,33.0,33.0,25.0
38,2024.03.11,2150.0,15.0,2135.0,2165.0,2135.0,5436.0,34.0,34.0,34.0,26.0
39,2024.03.08,2135.0,0.0,2135.0,2150.0,2130.0,14171.0,35.0,35.0,35.0,27.0
40,2024.03.07,2135.0,5.0,2125.0,2145.0,2125.0,12794.0,36.0,36.0,36.0,28.0
41,2024.03.06,2140.0,5.0,2145.0,2160.0,2125.0,14126.0,37.0,37.0,37.0,29.0
